sample_index_1_based,previous_raw_ms,previous_mapped_s,current_raw_ms,current_mapped_s,previous_is_stable,current_is_stable
169,7.443904876709,0.005309088367,8.288145065308,0.005911211291,True,True
170,7.428884506226,0.005298375647,8.382797241211,0.005978718436,True,True
171,7.912397384644,0.005643223229,8.468627929688,0.006039933983,True,True
172,7.467031478882,0.005325582557,8.294820785522,0.005915972500,True,True
173,7.453918457031,0.005316230181,8.264780044556,0.005894547058,True,True
174,7.447004318237,0.005311298929,9.663581848145,0.006892190433,True,True
175,7.425546646118,0.005295995042,9.163856506348,0.006535779915,True,True
176,7.712125778198,0.005500386952,8.872032165527,0.006327647054,True,True
177,7.451295852661,0.005314359706,8.268117904663,0.005896927663,True,True
178,7.426023483276,0.005296335128,9.081363677979,0.006476944972,True,True
179,7.421493530273,0.005293104308,8.393049240112,0.005986030293,True,True
180,7.468700408936,0.005326772859,8.258342742920,0.005889955892,True,True
181,7.450342178345,0.005313679533,8.262395858765,0.005892846627,True,True
182,7.463932037354,0.005323371995,9.526729583740,0.006794585644,True,True
183,7.434129714966,0.005302116597,8.326530456543,0.005938588244,True,True
184,7.497072219849,0.005347007998,8.253097534180,0.005886214942,True,True
185,7.446289062500,0.005310788799,8.464097976685,0.006036703162,True,True
186,7.432699203491,0.005301096338,9.329319000244,0.006653789886,True,True
187,7.454872131348,0.005316910354,8.421897888184,0.006006605518,True,True
188,7.419109344482,0.005291403876,8.250713348389,0.005884514510,True,True
189,7.486581802368,0.005339526098,9.784698486328,0.006978572372,True,True
190,7.452487945557,0.005315209922,8.521795272827,0.006077853613,True,True
191,11.305332183838,0.008063107815,8.811712265015,0.006284626128,True,True
192,8.436441421509,0.006016978153,8.996963500977,0.006416749684,True,True
193,8.257150650024,0.005889105676,9.485960006714,0.006765508259,True,True
194,7.477283477783,0.005332894414,8.893966674805,0.006343291027,True,True
195,7.458448410034,0.005319461002,8.302688598633,0.005921583925,True,True
196,7.434606552124,0.005302456683,8.244514465332,0.005880093388,True,True
197,7.765531539917,0.005538476626,8.961439132690,0.006391413249,True,True
198,7.864952087402,0.005609384635,8.566617965698,0.006109821732,True,True
199,7.444858551025,0.005309768540,8.336067199707,0.005945389971,True,True
200,7.425069808960,0.005295654956,8.550405502319,0.006098258796,True,True
201,7.423162460327,0.005294294610,9.614706039429,0.006857331580,True,True
202,7.788896560669,0.005555140858,8.255481719971,0.005887915374,True,True
203,7.477045059204,0.005332724370,8.280754089355,0.005905939952,True,True
204,7.456541061401,0.005318100656,8.490800857544,0.006055747999,True,True
205,7.450103759766,0.005313509490,9.315013885498,0.006643587295,True,True
206,7.461786270142,0.005321841606,8.337259292603,0.005946240187,True,True
207,7.524728775024,0.005366733008,8.267641067505,0.005896587577,True,True
208,7.456064224243,0.005317760570,9.002447128296,0.006420660677,True,True
209,7.460355758667,0.005320821347,8.835792541504,0.006301800490,True,True
210,7.455825805664,0.005317590527,8.266210556030,0.005895567318,True,True
211,7.508516311646,0.005355170071,12.768983840942,0.009107002937,True,True
212,7.435321807861,0.005302966813,9.309053421021,0.006639336215,True,True
213,7.424831390381,0.005295484913,8.459806442261,0.006033642385,True,True
214,7.424592971802,0.005295314869,8.255004882812,0.005887575288,True,True
215,7.492780685425,0.005343947221,8.305549621582,0.005923624443,True,True
216,7.481098175049,0.005335615105,8.657217025757,0.006174438143,True,True
217,7.586956024170,0.005411114279,8.356332778931,0.005959843642,True,True
218,7.564544677734,0.005395130220,8.254289627075,0.005887065158,True,True
219,7.601022720337,0.005421146827,8.341789245605,0.005949471008,True,True
220,7.545471191406,0.005381526765,9.217500686646,0.006574039631,True,True
221,7.431030273438,0.005299906035,9.042739868164,0.006449397976,True,True
222,7.473468780518,0.005330173723,8.647441864014,0.006167466373,True,True
223,7.496356964111,0.005346497868,8.595228195190,0.006130226915,True,True
224,7.727861404419,0.005511609803,8.273124694824,0.005900498570,True,True
225,7.458925247192,0.005319801088,8.260250091553,0.005891316238,True,True
226,7.472753524780,0.005329663593,8.368730545044,0.005968685888,True,True
227,7.436513900757,0.005303817029,8.604526519775,0.006136858599,True,True
228,7.463693618774,0.005323201952,8.279561996460,0.005905089736,True,True
229,7.426261901855,0.005296505172,8.331060409546,0.005941819064,True,True
230,7.462501525879,0.005322351736,8.384466171265,0.005979908738,True,True
231,7.445335388184,0.005310108627,9.075880050659,0.006473033979,True,True
232,7.853507995605,0.005601222562,8.335590362549,0.005945049885,True,True
233,7.452487945557,0.005315209922,8.275747299194,0.005902369045,True,True
234,7.423639297485,0.005294634697,8.291006088257,0.005913251809,True,True
235,7.452249526978,0.005315039879,8.605718612671,0.006137708815,True,True
236,7.482051849365,0.005336295277,8.291721343994,0.005913761938,True,True
237,7.493257522583,0.005344287307,8.260488510132,0.005891486281,True,True
238,7.438898086548,0.005305517461,8.282423019409,0.005907130254,True,True
239,7.439851760864,0.005306197633,8.678197860718,0.006189401944,True,True
240,7.432460784912,0.005300926295,8.280992507935,0.005906109995,True,True
241,7.971763610840,0.005685563982,8.378267288208,0.005975487615,True,True
242,7.648944854736,0.005455325508,8.270502090454,0.005898628095,True,True
243,7.444143295288,0.005309258411,8.903741836548,0.006350262798,True,True
244,7.461071014404,0.005321331477,8.397817611694,0.005989431156,True,True
245,7.446050643921,0.005310618756,8.248329162598,0.005882814079,True,True
246,7.507562637329,0.005354489898,8.310079574585,0.005926855264,True,True
247,7.464647293091,0.005323882125,8.561372756958,0.006106080782,True,True
248,7.448196411133,0.005312149145,8.330583572388,0.005941478978,True,True
249,7.467031478882,0.005325582557,8.291721343994,0.005913761938,True,True
250,7.483005523682,0.005336975450,8.452415466309,0.006028371046,True,True
251,7.483005523682,0.005336975450,9.047508239746,0.006452798840,True,True
252,7.448673248291,0.005312489231,8.279561996460,0.005905089736,True,True
253,7.441282272339,0.005307217892,8.294820785522,0.005915972500,True,True
254,7.731676101685,0.005514330494,8.277416229248,0.005903559347,True,True
255,7.796287536621,0.005560412197,8.930921554565,0.006369647721,True,True
256,7.462501525879,0.005322351736,8.316278457642,0.005931276387,True,True
257,7.458686828613,0.005319631045,8.316755294800,0.005931616473,True,True
258,7.766008377075,0.005538816712,8.534193038940,0.006086695859,True,True
259,7.587432861328,0.005411454366,8.642673492432,0.006164065509,True,True
260,8.142948150635,0.005807654990,8.249759674072,0.005883834338,True,True
261,7.566690444946,0.005396660608,8.365392684937,0.005966305283,True,True
262,7.489442825317,0.005341566616,8.285760879517,0.005909510859,True,True
263,7.458448410034,0.005319461002,9.139537811279,0.006518435510,True,True
264,7.437229156494,0.005304327158,8.289575576782,0.005912231550,True,True
265,7.522821426392,0.005365372662,8.273124694824,0.005900498570,True,True
266,7.434129714966,0.005302116597,8.258581161499,0.005890125936,True,True
